scats_id,timestamp,lat,lon,location,flow_hourly,day_of_week,is_weekend,hour_of_day
4030,2006-10-14 20:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,928,5,True,20
4030,2006-10-14 21:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,902,5,True,21
4030,2006-10-14 22:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,929,5,True,22
4030,2006-10-14 23:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,866,5,True,23
4030,2006-10-15 00:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,751,6,True,0
4030,2006-10-15 01:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,471,6,True,1
4030,2006-10-15 02:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,264,6,True,2
4030,2006-10-15 03:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,234,6,True,3
4030,2006-10-15 04:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,184,6,True,4
4030,2006-10-15 05:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,182,6,True,5
4030,2006-10-15 06:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,229,6,True,6
4030,2006-10-15 07:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,265,6,True,7
4030,2006-10-15 08:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,626,6,True,8
4030,2006-10-15 09:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,863,6,True,9
4030,2006-10-15 10:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1158,6,True,10
4030,2006-10-15 11:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1326,6,True,11
4030,2006-10-15 12:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1481,6,True,12
4030,2006-10-15 13:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1424,6,True,13
4030,2006-10-15 14:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1379,6,True,14
4030,2006-10-15 15:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1520,6,True,15
4030,2006-10-15 16:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1679,6,True,16
4030,2006-10-15 17:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1643,6,True,17
4030,2006-10-15 18:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1422,6,True,18
4030,2006-10-15 19:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,886,6,True,19
4030,2006-10-15 20:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,855,6,True,20
4030,2006-10-15 21:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,851,6,True,21
4030,2006-10-15 22:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,587,6,True,22
4030,2006-10-15 23:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,313,6,True,23
4030,2006-10-16 00:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,244,0,False,0
4030,2006-10-16 01:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,104,0,False,1
4030,2006-10-16 02:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,73,0,False,2
4030,2006-10-16 03:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,38,0,False,3
4030,2006-10-16 04:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,70,0,False,4
4030,2006-10-16 05:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,228,0,False,5
4030,2006-10-16 06:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,621,0,False,6
4030,2006-10-16 07:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1322,0,False,7
4030,2006-10-16 08:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1539,0,False,8
4030,2006-10-16 09:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1410,0,False,9
4030,2006-10-16 10:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1291,0,False,10
4030,2006-10-16 11:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1293,0,False,11
4030,2006-10-16 12:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1423,0,False,12
4030,2006-10-16 13:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1551,0,False,13
4030,2006-10-16 14:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1471,0,False,14
4030,2006-10-16 15:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1818,0,False,15
4030,2006-10-16 16:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,2020,0,False,16
4030,2006-10-16 17:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,2098,0,False,17
4030,2006-10-16 18:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1922,0,False,18
4030,2006-10-16 19:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1290,0,False,19
4030,2006-10-16 20:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,988,0,False,20
4030,2006-10-16 21:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,971,0,False,21
4030,2006-10-16 22:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,705,0,False,22
4030,2006-10-16 23:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,396,0,False,23
4030,2006-10-17 00:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,217,1,False,0
4030,2006-10-17 01:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,88,1,False,1
4030,2006-10-17 02:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,74,1,False,2
4030,2006-10-17 03:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,57,1,False,3
4030,2006-10-17 04:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,81,1,False,4
4030,2006-10-17 05:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,243,1,False,5
4030,2006-10-17 06:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,689,1,False,6
4030,2006-10-17 07:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1352,1,False,7
4030,2006-10-17 08:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1615,1,False,8
4030,2006-10-17 09:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1397,1,False,9
4030,2006-10-17 10:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1321,1,False,10
4030,2006-10-17 11:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1416,1,False,11
4030,2006-10-17 12:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1446,1,False,12
4030,2006-10-17 13:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1405,1,False,13
4030,2006-10-17 14:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1392,1,False,14
4030,2006-10-17 15:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1685,1,False,15
4030,2006-10-17 16:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1860,1,False,16
4030,2006-10-17 17:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,2082,1,False,17
4030,2006-10-17 18:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,2039,1,False,18
4030,2006-10-17 19:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1374,1,False,19
4030,2006-10-17 20:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,900,1,False,20
4030,2006-10-17 21:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1030,1,False,21
4030,2006-10-17 22:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,856,1,False,22
4030,2006-10-17 23:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,508,1,False,23
4030,2006-10-18 00:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,304,2,False,0
4030,2006-10-18 01:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,149,2,False,1
4030,2006-10-18 02:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,153,2,False,2
4030,2006-10-18 03:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,67,2,False,3
4030,2006-10-18 04:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,94,2,False,4
4030,2006-10-18 05:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,166,2,False,5
4030,2006-10-18 06:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,738,2,False,6
4030,2006-10-18 07:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1476,2,False,7
4030,2006-10-18 08:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1619,2,False,8
4030,2006-10-18 09:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1510,2,False,9
4030,2006-10-18 10:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1367,2,False,10
4030,2006-10-18 11:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1465,2,False,11
4030,2006-10-18 12:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1589,2,False,12
4030,2006-10-18 13:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1528,2,False,13
4030,2006-10-18 14:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1543,2,False,14
4030,2006-10-18 15:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1739,2,False,15
4030,2006-10-18 16:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,2002,2,False,16
4030,2006-10-18 17:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,2110,2,False,17
4030,2006-10-18 18:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,2010,2,False,18
4030,2006-10-18 19:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1401,2,False,19
4030,2006-10-18 20:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1076,2,False,20
4030,2006-10-18 21:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,945,2,False,21
4030,2006-10-18 22:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,794,2,False,22
4030,2006-10-18 23:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,490,2,False,23
4030,2006-10-19 00:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,296,3,False,0
4030,2006-10-19 01:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,172,3,False,1
4030,2006-10-19 02:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,111,3,False,2
4030,2006-10-19 03:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,92,3,False,3
4030,2006-10-19 04:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,96,3,False,4
4030,2006-10-19 05:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,237,3,False,5
4030,2006-10-19 06:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,696,3,False,6
4030,2006-10-19 07:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1344,3,False,7
4030,2006-10-19 08:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1608,3,False,8
4030,2006-10-19 09:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1325,3,False,9
4030,2006-10-19 10:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1352,3,False,10
4030,2006-10-19 11:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1317,3,False,11
4030,2006-10-19 12:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1454,3,False,12
4030,2006-10-19 13:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1481,3,False,13
4030,2006-10-19 14:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1500,3,False,14
4030,2006-10-19 15:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1772,3,False,15
4030,2006-10-19 16:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1892,3,False,16
4030,2006-10-19 17:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,2095,3,False,17
4030,2006-10-19 18:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1889,3,False,18
4030,2006-10-19 19:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1343,3,False,19
4030,2006-10-19 20:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1147,3,False,20
4030,2006-10-19 21:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1056,3,False,21
4030,2006-10-19 22:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,905,3,False,22
4030,2006-10-19 23:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,540,3,False,23
4030,2006-10-20 00:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,311,4,False,0
4030,2006-10-20 01:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,177,4,False,1
4030,2006-10-20 02:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,115,4,False,2
4030,2006-10-20 03:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,113,4,False,3
4030,2006-10-20 04:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,109,4,False,4
4030,2006-10-20 05:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,248,4,False,5
4030,2006-10-20 06:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,727,4,False,6
4030,2006-10-20 07:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1354,4,False,7
4030,2006-10-20 08:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1558,4,False,8
4030,2006-10-20 09:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1374,4,False,9
4030,2006-10-20 10:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1495,4,False,10
4030,2006-10-20 11:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1458,4,False,11
4030,2006-10-20 12:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1515,4,False,12
4030,2006-10-20 13:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1680,4,False,13
4030,2006-10-20 14:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1604,4,False,14
4030,2006-10-20 15:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1736,4,False,15
4030,2006-10-20 16:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,2006,4,False,16
4030,2006-10-20 17:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,2153,4,False,17
4030,2006-10-20 18:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1874,4,False,18
4030,2006-10-20 19:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1455,4,False,19
4030,2006-10-20 20:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1051,4,False,20
4030,2006-10-20 21:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1103,4,False,21
4030,2006-10-20 22:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,958,4,False,22
4030,2006-10-20 23:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,777,4,False,23
4030,2006-10-21 00:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,624,5,True,0
4030,2006-10-21 01:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,329,5,True,1
4030,2006-10-21 02:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,197,5,True,2
4030,2006-10-21 03:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,135,5,True,3
4030,2006-10-21 04:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,150,5,True,4
4030,2006-10-21 05:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,229,5,True,5
4030,2006-10-21 06:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,391,5,True,6
4030,2006-10-21 07:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,572,5,True,7
4030,2006-10-21 08:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,978,5,True,8
4030,2006-10-21 09:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1288,5,True,9
4030,2006-10-21 10:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1543,5,True,10
4030,2006-10-21 11:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1577,5,True,11
4030,2006-10-21 12:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1893,5,True,12
4030,2006-10-21 13:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1887,5,True,13
4030,2006-10-21 14:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1676,5,True,14
4030,2006-10-21 15:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1845,5,True,15
4030,2006-10-21 16:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1691,5,True,16
4030,2006-10-21 17:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1898,5,True,17
4030,2006-10-21 18:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1587,5,True,18
4030,2006-10-21 19:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1158,5,True,19
4030,2006-10-21 20:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,931,5,True,20
4030,2006-10-21 21:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,907,5,True,21
4030,2006-10-21 22:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,892,5,True,22
4030,2006-10-21 23:00:00,-37.79533,145.06160666666668,BURKE_RD S of DONCASTER_RD,1007,5,True,23
4032,2006-10-01 00:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,801,6,True,0
4032,2006-10-01 01:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,472,6,True,1
4032,2006-10-01 02:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,274,6,True,2
4032,2006-10-01 03:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,219,6,True,3
4032,2006-10-01 04:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,170,6,True,4
4032,2006-10-01 05:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,251,6,True,5
4032,2006-10-01 06:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,495,6,True,6
4032,2006-10-01 07:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,619,6,True,7
4032,2006-10-01 08:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,1122,6,True,8
4032,2006-10-01 09:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,1678,6,True,9
4032,2006-10-01 10:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,2107,6,True,10
4032,2006-10-01 11:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,2205,6,True,11
4032,2006-10-01 12:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,2495,6,True,12
4032,2006-10-01 13:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,2457,6,True,13
4032,2006-10-01 14:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,2328,6,True,14
4032,2006-10-01 15:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,2274,6,True,15
4032,2006-10-01 16:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,2372,6,True,16
4032,2006-10-01 17:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,2560,6,True,17
4032,2006-10-01 18:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,2125,6,True,18
4032,2006-10-01 19:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,1383,6,True,19
4032,2006-10-01 20:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,1137,6,True,20
4032,2006-10-01 21:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,1217,6,True,21
4032,2006-10-01 22:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,843,6,True,22
4032,2006-10-01 23:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,481,6,True,23
4032,2006-10-02 00:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,250,0,False,0
4032,2006-10-02 01:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,129,0,False,1
4032,2006-10-02 02:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,91,0,False,2
4032,2006-10-02 03:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,85,0,False,3
4032,2006-10-02 04:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,136,0,False,4
4032,2006-10-02 05:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,340,0,False,5
4032,2006-10-02 06:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,1457,0,False,6
4032,2006-10-02 07:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,3221,0,False,7
4032,2006-10-02 08:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,3649,0,False,8
4032,2006-10-02 09:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,2608,0,False,9
4032,2006-10-02 10:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,2254,0,False,10
4032,2006-10-02 11:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,2202,0,False,11
4032,2006-10-02 12:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,2281,0,False,12
4032,2006-10-02 13:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,2242,0,False,13
4032,2006-10-02 14:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,2368,0,False,14
4032,2006-10-02 15:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,2890,0,False,15
4032,2006-10-02 16:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,3091,0,False,16
4032,2006-10-02 17:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,3350,0,False,17
4032,2006-10-02 18:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,2832,0,False,18
4032,2006-10-02 19:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,1854,0,False,19
4032,2006-10-02 20:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,1288,0,False,20
4032,2006-10-02 21:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,1163,0,False,21
4032,2006-10-02 22:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,854,0,False,22
4032,2006-10-02 23:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,403,0,False,23
4032,2006-10-03 00:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,210,1,False,0
4032,2006-10-03 01:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,102,1,False,1
4032,2006-10-03 02:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,85,1,False,2
4032,2006-10-03 03:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,80,1,False,3
4032,2006-10-03 04:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,158,1,False,4
4032,2006-10-03 05:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,425,1,False,5
4032,2006-10-03 06:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,1685,1,False,6
4032,2006-10-03 07:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,3388,1,False,7
4032,2006-10-03 08:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,3713,1,False,8
4032,2006-10-03 09:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,2712,1,False,9
4032,2006-10-03 10:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,2339,1,False,10
4032,2006-10-03 11:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,2332,1,False,11
4032,2006-10-03 12:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,2306,1,False,12
4032,2006-10-03 13:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,2201,1,False,13
4032,2006-10-03 14:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,2455,1,False,14
4032,2006-10-03 15:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,3098,1,False,15
4032,2006-10-03 16:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,3227,1,False,16
4032,2006-10-03 17:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,3448,1,False,17
4032,2006-10-03 18:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,3052,1,False,18
4032,2006-10-03 19:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,2179,1,False,19
4032,2006-10-03 20:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,1489,1,False,20
4032,2006-10-03 21:00:00,-37.802297499999995,145.06123000000002,BURKE_RD N of HARP_RD,1365,1,False,21
